time,budget_level,food_type,occasion,customer_type,delivery_preference,payment_method,persona
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
9,medium,catering_events,daily_meal,family,no_delivery,upi,catering_events
16,medium,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,online_transfer,catering_events
11,high,catering_events,event,family,no_delivery,card,catering_events
10,high,catering_events,celebration,family,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,medium,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,event,event_planner,no_delivery,upi,catering_events
13,high,catering_events,casual_outing,food_enthusiast,no_delivery,online_transfer,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,daily_meal,family,no_delivery,card,catering_events
10,medium,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
9,medium,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,event,family,self_pickup,card,catering_events
12,high,catering_events,daily_meal,event_planner,no_delivery,online_transfer,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
10,high,catering_events,casual_outing,family,self_pickup,upi,catering_events
15,high,catering_events,daily_meal,family,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,self_pickup,cash,catering_events
12,low,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
10,high,catering_events,event,event_planner,no_delivery,card,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
14,medium,catering_events,celebration,food_enthusiast,no_delivery,card,catering_events
11,medium,catering_events,celebration,food_enthusiast,self_pickup,cash,catering_events
10,medium,catering_events,daily_meal,food_enthusiast,app_delivery,card,catering_events
11,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
13,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,high,catering_events,daily_meal,food_enthusiast,app_delivery,upi,catering_events
12,medium,catering_events,casual_outing,family,self_pickup,cash,catering_events
11,high,catering_events,event,event_planner,no_delivery,card,catering_events
11,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
16,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
14,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
10,high,catering_events,celebration,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,casual_outing,family,app_delivery,card,catering_events
10,medium,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
10,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
12,high,catering_events,daily_meal,family,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
11,medium,catering_events,casual_outing,family,no_delivery,cash,catering_events
8,high,catering_events,event,working_professional,app_delivery,card,catering_events
10,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
12,high,catering_events,event,working_professional,no_delivery,card,catering_events
13,high,catering_events,event,family,no_delivery,cash,catering_events
11,high,catering_events,daily_meal,working_professional,self_pickup,card,catering_events
14,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,medium,catering_events,casual_outing,event_planner,self_pickup,cash,catering_events
14,high,catering_events,casual_outing,student,app_delivery,card,catering_events
9,medium,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
11,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,celebration,food_enthusiast,self_pickup,card,catering_events
13,high,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
10,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,medium,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
13,high,catering_events,event,food_enthusiast,no_delivery,card,catering_events
10,high,catering_events,celebration,event_planner,self_pickup,card,catering_events
13,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,casual_outing,event_planner,no_delivery,cash,catering_events
14,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
11,medium,catering_events,daily_meal,event_planner,app_delivery,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,high,catering_events,event,working_professional,self_pickup,card,catering_events
11,high,catering_events,casual_outing,family,no_delivery,card,catering_events
6,high,catering_events,event,event_planner,no_delivery,upi,catering_events
9,high,catering_events,casual_outing,event_planner,self_pickup,online_transfer,catering_events
13,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
11,medium,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
12,high,catering_events,celebration,working_professional,no_delivery,online_transfer,catering_events
13,high,catering_events,casual_outing,event_planner,app_delivery,card,catering_events
11,medium,catering_events,daily_meal,food_enthusiast,no_delivery,upi,catering_events
14,medium,catering_events,casual_outing,family,self_pickup,upi,catering_events
10,high,catering_events,event,working_professional,app_delivery,upi,catering_events
13,medium,catering_events,daily_meal,food_enthusiast,self_pickup,upi,catering_events
11,medium,catering_events,casual_outing,family,no_delivery,paytm,catering_events
11,high,catering_events,celebration,event_planner,self_pickup,upi,catering_events
15,high,catering_events,daily_meal,student,self_pickup,card,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
13,high,catering_events,event,event_planner,no_delivery,upi,catering_events
12,high,catering_events,celebration,working_professional,app_delivery,upi,catering_events
13,high,catering_events,daily_meal,food_enthusiast,no_delivery,online_transfer,catering_events
16,medium,catering_events,casual_outing,event_planner,no_delivery,cash,catering_events
12,high,catering_events,daily_meal,working_professional,app_delivery,card,catering_events
12,high,catering_events,event,family,app_delivery,card,catering_events
9,high,catering_events,daily_meal,event_planner,app_delivery,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
9,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,cash,catering_events
13,high,catering_events,casual_outing,family,no_delivery,card,catering_events
12,low,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,online_transfer,catering_events
12,high,catering_events,celebration,food_enthusiast,no_delivery,upi,catering_events
11,high,catering_events,casual_outing,event_planner,no_delivery,online_transfer,catering_events
13,high,catering_events,event,event_planner,no_delivery,upi,catering_events
10,medium,catering_events,daily_meal,family,self_pickup,cash,catering_events
10,high,catering_events,casual_outing,family,no_delivery,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
13,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
11,medium,catering_events,celebration,family,no_delivery,paytm,catering_events
13,high,catering_events,casual_outing,family,no_delivery,cash,catering_events
11,medium,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,high,catering_events,casual_outing,food_enthusiast,self_pickup,upi,catering_events
11,high,catering_events,event,event_planner,no_delivery,card,catering_events
15,high,catering_events,event,food_enthusiast,self_pickup,online_transfer,catering_events
11,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,casual_outing,event_planner,no_delivery,cash,catering_events
13,high,catering_events,event,family,no_delivery,upi,catering_events
12,high,catering_events,daily_meal,family,self_pickup,card,catering_events
12,high,catering_events,casual_outing,working_professional,app_delivery,card,catering_events
15,high,catering_events,daily_meal,event_planner,self_pickup,card,catering_events
12,high,catering_events,daily_meal,family,no_delivery,card,catering_events
12,high,catering_events,casual_outing,family,self_pickup,upi,catering_events
12,medium,catering_events,daily_meal,working_professional,app_delivery,cash,catering_events
10,medium,catering_events,daily_meal,working_professional,app_delivery,card,catering_events
12,high,catering_events,event,event_planner,no_delivery,online_transfer,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
14,high,catering_events,celebration,working_professional,app_delivery,upi,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,event,event_planner,no_delivery,upi,catering_events
10,high,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
14,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
11,high,catering_events,celebration,food_enthusiast,no_delivery,card,catering_events
14,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
10,high,catering_events,event,working_professional,self_pickup,upi,catering_events
11,high,catering_events,daily_meal,event_planner,app_delivery,online_transfer,catering_events
11,medium,catering_events,celebration,family,self_pickup,upi,catering_events
12,high,catering_events,celebration,event_planner,self_pickup,upi,catering_events
9,medium,catering_events,celebration,event_planner,no_delivery,upi,catering_events
14,high,catering_events,casual_outing,family,no_delivery,card,catering_events
14,high,catering_events,event,event_planner,no_delivery,online_transfer,catering_events
12,low,catering_events,daily_meal,working_professional,no_delivery,cash,catering_events
10,medium,catering_events,casual_outing,working_professional,app_delivery,card,catering_events
11,high,catering_events,event,family,self_pickup,upi,catering_events
12,high,catering_events,casual_outing,family,no_delivery,card,catering_events
13,high,catering_events,daily_meal,family,no_delivery,card,catering_events
14,high,catering_events,celebration,family,no_delivery,upi,catering_events
14,high,catering_events,casual_outing,family,self_pickup,upi,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
11,high,catering_events,casual_outing,family,no_delivery,upi,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,online_transfer,catering_events
12,medium,catering_events,daily_meal,family,no_delivery,card,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,casual_outing,food_enthusiast,no_delivery,upi,catering_events
11,high,catering_events,event,event_planner,no_delivery,upi,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
15,high,catering_events,celebration,family,no_delivery,upi,catering_events
13,high,catering_events,celebration,event_planner,self_pickup,upi,catering_events
15,medium,catering_events,casual_outing,working_professional,app_delivery,cash,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
13,medium,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
12,high,catering_events,casual_outing,event_planner,self_pickup,card,catering_events
11,high,catering_events,daily_meal,working_professional,no_delivery,online_transfer,catering_events
10,high,catering_events,daily_meal,family,self_pickup,upi,catering_events
11,medium,catering_events,celebration,event_planner,no_delivery,upi,catering_events
11,high,catering_events,celebration,food_enthusiast,app_delivery,card,catering_events
14,medium,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
12,high,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,casual_outing,food_enthusiast,no_delivery,upi,catering_events
12,low,catering_events,casual_outing,family,no_delivery,cash,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,online_transfer,catering_events
10,medium,catering_events,casual_outing,student,self_pickup,upi,catering_events
14,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
11,medium,catering_events,daily_meal,family,no_delivery,cash,catering_events
9,high,catering_events,casual_outing,family,no_delivery,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,celebration,food_enthusiast,no_delivery,paytm,catering_events
11,high,catering_events,celebration,family,self_pickup,cash,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,online_transfer,catering_events
14,high,catering_events,event,event_planner,self_pickup,card,catering_events
12,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
13,medium,catering_events,daily_meal,working_professional,app_delivery,paytm,catering_events
11,high,catering_events,event,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,family,self_pickup,cash,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,low,catering_events,daily_meal,working_professional,app_delivery,cash,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,paytm,catering_events
12,high,catering_events,event,family,self_pickup,card,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
13,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
11,medium,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
11,high,catering_events,casual_outing,food_enthusiast,self_pickup,card,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,online_transfer,catering_events
12,high,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
13,high,catering_events,daily_meal,event_planner,self_pickup,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
13,high,catering_events,daily_meal,food_enthusiast,self_pickup,card,catering_events
12,high,catering_events,celebration,family,app_delivery,card,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,high,catering_events,daily_meal,food_enthusiast,no_delivery,upi,catering_events
10,high,catering_events,casual_outing,family,self_pickup,upi,catering_events
11,high,catering_events,event,family,no_delivery,upi,catering_events
14,high,catering_events,daily_meal,working_professional,self_pickup,card,catering_events
13,high,catering_events,casual_outing,food_enthusiast,self_pickup,card,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,medium,catering_events,daily_meal,student,self_pickup,paytm,catering_events
12,high,catering_events,event,event_planner,no_delivery,upi,catering_events
13,medium,catering_events,daily_meal,family,no_delivery,upi,catering_events
9,medium,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
9,high,catering_events,casual_outing,food_enthusiast,self_pickup,card,catering_events
12,high,catering_events,celebration,working_professional,app_delivery,card,catering_events
13,medium,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
11,medium,catering_events,celebration,student,app_delivery,upi,catering_events
12,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
13,medium,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
12,high,catering_events,daily_meal,family,self_pickup,upi,catering_events
11,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
14,medium,catering_events,daily_meal,working_professional,self_pickup,upi,catering_events
12,high,catering_events,celebration,family,self_pickup,cash,catering_events
13,high,catering_events,daily_meal,family,self_pickup,card,catering_events
13,high,catering_events,celebration,working_professional,app_delivery,upi,catering_events
12,high,catering_events,daily_meal,food_enthusiast,app_delivery,upi,catering_events
11,high,catering_events,casual_outing,food_enthusiast,no_delivery,card,catering_events
10,medium,catering_events,casual_outing,family,no_delivery,upi,catering_events
13,high,catering_events,event,working_professional,app_delivery,upi,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
12,high,catering_events,celebration,event_planner,self_pickup,card,catering_events
14,high,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
11,high,catering_events,casual_outing,family,no_delivery,upi,catering_events
12,high,catering_events,daily_meal,event_planner,no_delivery,cash,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
13,high,catering_events,daily_meal,working_professional,no_delivery,cash,catering_events
10,high,catering_events,celebration,family,no_delivery,card,catering_events
12,high,catering_events,event,family,no_delivery,card,catering_events
11,medium,catering_events,daily_meal,family,app_delivery,card,catering_events
13,high,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
10,high,catering_events,celebration,food_enthusiast,no_delivery,upi,catering_events
11,high,catering_events,daily_meal,food_enthusiast,self_pickup,card,catering_events
10,medium,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
11,medium,catering_events,celebration,event_planner,no_delivery,card,catering_events
13,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
13,high,catering_events,celebration,working_professional,app_delivery,card,catering_events
11,high,catering_events,celebration,working_professional,app_delivery,card,catering_events
12,high,catering_events,celebration,event_planner,app_delivery,card,catering_events
14,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,high,catering_events,event,food_enthusiast,self_pickup,upi,catering_events
12,high,catering_events,celebration,food_enthusiast,self_pickup,online_transfer,catering_events
12,high,catering_events,celebration,food_enthusiast,self_pickup,upi,catering_events
12,high,catering_events,casual_outing,event_planner,self_pickup,card,catering_events
8,high,catering_events,event,event_planner,self_pickup,upi,catering_events
9,medium,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
13,high,catering_events,event,event_planner,no_delivery,upi,catering_events
10,high,catering_events,casual_outing,working_professional,app_delivery,card,catering_events
14,medium,catering_events,casual_outing,event_planner,no_delivery,card,catering_events
12,medium,catering_events,daily_meal,family,no_delivery,cash,catering_events
12,high,catering_events,celebration,working_professional,self_pickup,card,catering_events
12,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
10,medium,catering_events,daily_meal,event_planner,no_delivery,paytm,catering_events
9,medium,catering_events,celebration,family,self_pickup,upi,catering_events
12,medium,catering_events,daily_meal,event_planner,self_pickup,card,catering_events
13,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
10,high,catering_events,daily_meal,event_planner,no_delivery,online_transfer,catering_events
13,high,catering_events,event,family,no_delivery,cash,catering_events
11,high,catering_events,casual_outing,family,app_delivery,upi,catering_events
11,high,catering_events,daily_meal,family,self_pickup,card,catering_events
11,high,catering_events,celebration,student,self_pickup,card,catering_events
11,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
12,high,catering_events,casual_outing,event_planner,no_delivery,online_transfer,catering_events
13,medium,catering_events,casual_outing,family,self_pickup,cash,catering_events
12,high,catering_events,casual_outing,family,no_delivery,card,catering_events
12,high,catering_events,celebration,event_planner,self_pickup,upi,catering_events
10,medium,catering_events,daily_meal,working_professional,app_delivery,upi,catering_events
10,high,catering_events,celebration,event_planner,no_delivery,upi,catering_events
11,low,catering_events,casual_outing,family,no_delivery,upi,catering_events
9,high,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,medium,catering_events,daily_meal,family,no_delivery,upi,catering_events
10,high,catering_events,celebration,event_planner,self_pickup,upi,catering_events
10,high,catering_events,event,event_planner,no_delivery,online_transfer,catering_events
10,high,catering_events,daily_meal,event_planner,no_delivery,card,catering_events
11,high,catering_events,event,family,self_pickup,card,catering_events
11,high,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
11,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,high,catering_events,event,family,no_delivery,upi,catering_events
13,medium,catering_events,casual_outing,event_planner,self_pickup,upi,catering_events
12,high,catering_events,daily_meal,event_planner,self_pickup,card,catering_events
12,high,catering_events,celebration,food_enthusiast,app_delivery,upi,catering_events
12,high,catering_events,celebration,food_enthusiast,self_pickup,cash,catering_events
13,high,catering_events,event,working_professional,self_pickup,card,catering_events
11,medium,catering_events,daily_meal,food_enthusiast,app_delivery,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,high,catering_events,celebration,event_planner,self_pickup,card,catering_events
12,medium,catering_events,casual_outing,family,no_delivery,card,catering_events
13,medium,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
11,medium,catering_events,casual_outing,student,app_delivery,upi,catering_events
12,high,catering_events,celebration,event_planner,no_delivery,card,catering_events
11,high,catering_events,celebration,family,app_delivery,upi,catering_events
9,high,catering_events,event,working_professional,app_delivery,card,catering_events
12,high,catering_events,daily_meal,event_planner,no_delivery,online_transfer,catering_events
9,high,catering_events,event,food_enthusiast,self_pickup,card,catering_events
11,high,catering_events,daily_meal,family,self_pickup,card,catering_events
10,high,catering_events,daily_meal,family,no_delivery,upi,catering_events
8,high,catering_events,casual_outing,family,no_delivery,cash,catering_events
13,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
10,high,catering_events,event,food_enthusiast,no_delivery,card,catering_events
13,high,catering_events,daily_meal,event_planner,no_delivery,upi,catering_events
9,high,catering_events,celebration,working_professional,self_pickup,online_transfer,catering_events
11,high,catering_events,daily_meal,event_planner,self_pickup,upi,catering_events
10,medium,catering_events,casual_outing,event_planner,no_delivery,upi,catering_events
12,high,catering_events,event,event_planner,no_delivery,card,catering_events
13,medium,catering_events,daily_meal,food_enthusiast,no_delivery,card,catering_events
7,high,health_organic,celebration,working_professional,app_delivery,online_transfer,health_organic
6,medium,health_organic,casual_outing,food_enthusiast,no_delivery,card,health_organic
7,medium,health_organic,celebration,student,app_delivery,card,health_organic
8,high,health_organic,casual_outing,student,self_pickup,card,health_organic
8,high,health_organic,daily_meal,food_enthusiast,self_pickup,card,health_organic
9,medium,health_organic,celebration,student,app_delivery,cash,health_organic
7,medium,health_organic,celebration,food_enthusiast,self_pickup,cash,health_organic
8,high,health_organic,event,working_professional,app_delivery,card,health_organic
8,medium,health_organic,daily_meal,working_professional,self_pickup,cash,health_organic
7,medium,health_organic,daily_meal,family,no_delivery,cash,health_organic
8,high,health_organic,event,food_enthusiast,no_delivery,upi,health_organic
9,medium,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
6,low,health_organic,casual_outing,food_enthusiast,self_pickup,upi,health_organic
6,low,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
8,medium,health_organic,celebration,working_professional,app_delivery,paytm,health_organic
5,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
6,medium,health_organic,daily_meal,event_planner,self_pickup,upi,health_organic
8,high,health_organic,casual_outing,food_enthusiast,no_delivery,card,health_organic
9,medium,health_organic,daily_meal,family,self_pickup,upi,health_organic
6,high,health_organic,event,family,no_delivery,card,health_organic
6,medium,health_organic,daily_meal,family,no_delivery,card,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
6,medium,health_organic,celebration,working_professional,no_delivery,card,health_organic
9,high,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
6,medium,health_organic,daily_meal,student,self_pickup,cash,health_organic
5,high,health_organic,casual_outing,family,no_delivery,upi,health_organic
9,low,health_organic,daily_meal,student,app_delivery,cash,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
8,medium,health_organic,celebration,food_enthusiast,self_pickup,paytm,health_organic
9,medium,health_organic,daily_meal,food_enthusiast,no_delivery,cash,health_organic
7,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
5,high,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
5,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
9,high,health_organic,event,working_professional,no_delivery,upi,health_organic
8,medium,health_organic,casual_outing,student,self_pickup,cash,health_organic
4,medium,health_organic,celebration,food_enthusiast,self_pickup,card,health_organic
5,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
9,medium,health_organic,daily_meal,family,self_pickup,upi,health_organic
5,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
6,high,health_organic,event,working_professional,app_delivery,card,health_organic
4,medium,health_organic,casual_outing,working_professional,self_pickup,card,health_organic
7,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
9,high,health_organic,daily_meal,family,app_delivery,card,health_organic
4,high,health_organic,celebration,family,self_pickup,upi,health_organic
3,high,health_organic,event,family,app_delivery,card,health_organic
8,medium,health_organic,casual_outing,student,self_pickup,upi,health_organic
10,medium,health_organic,daily_meal,food_enthusiast,self_pickup,cash,health_organic
6,high,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
9,medium,health_organic,casual_outing,student,self_pickup,card,health_organic
5,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
8,high,health_organic,celebration,family,no_delivery,cash,health_organic
5,high,health_organic,celebration,student,app_delivery,card,health_organic
6,medium,health_organic,celebration,family,no_delivery,upi,health_organic
8,low,health_organic,daily_meal,family,no_delivery,cash,health_organic
5,high,health_organic,celebration,working_professional,no_delivery,card,health_organic
7,medium,health_organic,daily_meal,working_professional,self_pickup,card,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
7,medium,health_organic,daily_meal,food_enthusiast,self_pickup,cash,health_organic
7,high,health_organic,casual_outing,family,no_delivery,upi,health_organic
6,medium,health_organic,daily_meal,working_professional,no_delivery,card,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
5,high,health_organic,event,family,self_pickup,upi,health_organic
3,medium,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
7,medium,health_organic,daily_meal,working_professional,no_delivery,upi,health_organic
7,high,health_organic,casual_outing,working_professional,self_pickup,cash,health_organic
6,high,health_organic,celebration,family,no_delivery,upi,health_organic
5,high,health_organic,event,working_professional,app_delivery,card,health_organic
9,high,health_organic,celebration,working_professional,app_delivery,upi,health_organic
5,high,health_organic,celebration,family,no_delivery,card,health_organic
7,high,health_organic,celebration,food_enthusiast,no_delivery,upi,health_organic
8,high,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
7,high,health_organic,daily_meal,working_professional,self_pickup,online_transfer,health_organic
8,medium,health_organic,daily_meal,student,app_delivery,cash,health_organic
7,medium,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
8,high,health_organic,casual_outing,student,self_pickup,cash,health_organic
3,high,health_organic,event,food_enthusiast,no_delivery,card,health_organic
5,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
7,high,health_organic,celebration,food_enthusiast,self_pickup,online_transfer,health_organic
5,high,health_organic,casual_outing,student,app_delivery,card,health_organic
7,high,health_organic,casual_outing,family,self_pickup,card,health_organic
6,high,health_organic,celebration,student,app_delivery,upi,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
8,high,health_organic,celebration,working_professional,app_delivery,online_transfer,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
7,high,health_organic,event,working_professional,app_delivery,card,health_organic
8,medium,health_organic,celebration,food_enthusiast,self_pickup,cash,health_organic
7,medium,health_organic,casual_outing,family,no_delivery,upi,health_organic
8,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
6,high,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
6,high,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
7,medium,health_organic,casual_outing,family,self_pickup,card,health_organic
7,high,health_organic,daily_meal,food_enthusiast,no_delivery,card,health_organic
10,high,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
6,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
8,medium,health_organic,daily_meal,working_professional,no_delivery,upi,health_organic
5,medium,health_organic,celebration,working_professional,self_pickup,card,health_organic
5,medium,health_organic,casual_outing,family,no_delivery,cash,health_organic
5,medium,health_organic,daily_meal,food_enthusiast,self_pickup,upi,health_organic
8,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
5,medium,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
6,medium,health_organic,celebration,working_professional,app_delivery,upi,health_organic
6,high,health_organic,casual_outing,working_professional,no_delivery,card,health_organic
8,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
9,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
6,medium,health_organic,casual_outing,family,no_delivery,card,health_organic
9,medium,health_organic,daily_meal,family,self_pickup,card,health_organic
